family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF00463,transpred,18,18,0,0,1.0,0.0,-0.0027990854260007605
RF00470,transpred,29,0,29,0,0.0,,
RF00484,transpred,66,66,0,0,1.0,0.6440713792601316,0.6849182973959198
RF00495,transpred,65,65,0,0,1.0,0.008780491766475055,0.010694123977601918
RF00504,transpred,25727,25727,0,0,1.0,0.8362324354392947,0.8526392487693802
RF00520,transpred,197,197,0,0,1.0,0.735694289132429,0.7579804741961538
RF00522,transpred,1444,1444,0,0,1.0,0.4952039540130342,0.549721126701903
RF00533,transpred,38,38,0,0,1.0,0.38457897121617185,0.4658072190833186
RF00536,transpred,43,43,0,0,1.0,0.2993098131603075,0.37297619108506264
RF00537,transpred,46,46,0,0,1.0,0.24362349102129727,0.3215275873524766
RF00538,transpred,54,54,0,0,1.0,0.04163685327947994,0.04625192644223974
RF00541,transpred,16,16,0,0,1.0,0.23320065990373826,0.2623220623239788
RF00549,transpred,120,2,118,0,0.016666666666666666,0.09420289855072464,0.09383359655938696
RF00550,transpred,46,46,0,0,1.0,0.6110645665692485,0.6436141815800198
RF00559,transpred,2354,2354,0,0,1.0,0.23199619200347002,0.25377704015816377
RF00582,transpred,702,702,0,0,1.0,0.8165456096843913,0.8311288524023199
RF00614,transpred,1555,1555,0,0,1.0,0.4092528992853121,0.4405873973319701
RF00616,transpred,148,148,0,0,1.0,0.6135799693293836,0.6536239782161009
RF00620,transpred,51,51,0,0,1.0,0.7863963561356568,0.80253255734746
RF00621,transpred,70,70,0,0,1.0,0.4936517588641908,0.5165045109181798
RF00630,transpred,854,854,0,0,1.0,0.4105864311172785,0.44161735758460274
RF00635,transpred,126,126,0,0,1.0,0.0,0.0
RF00636,transpred,492,4,488,0,0.008130081300813009,0.10142857142857142,0.10456776072717308
RF00652,transpred,977,977,0,0,1.0,0.0,0.0
RF00782,transpred,2984,2984,0,0,1.0,0.44149107604630217,0.4915944635352034
RF00807,transpred,17,17,0,0,1.0,0.5022598385986929,0.5313315389726043
RF00940,transpred,4,4,0,0,1.0,0.0,-0.0005637369097229016
RF00957,transpred,54,54,0,0,1.0,0.7956078612597879,0.8113191591685832
RF00999,transpred,5,5,0,0,1.0,0.6702791381997948,0.6999161500299524
RF01032,transpred,11,11,0,0,1.0,0.5558304168749711,0.5798395181213706
RF01051,transpred,22210,22210,0,0,1.0,0.8742346042651271,0.8799357818921508
RF01053,transpred,2,2,0,0,1.0,0.6738732555479295,0.6945873779781839
RF01055,transpred,4355,4353,2,0,0.999540757749713,0.8289126962612868,0.8400562325215506
RF01057,transpred,4964,4964,0,0,1.0,0.9666344709244242,0.9688599883331657
RF01073,transpred,1356,1356,0,0,1.0,0.9784856162898352,0.9792768783881254
RF01076,transpred,3,3,0,0,1.0,0.4250529124411944,0.510823234909375
RF01088,transpred,3,3,0,0,1.0,0.6,0.6354376344363066
RF01090,transpred,33,33,0,0,1.0,0.5825471323238176,0.6402874373972055
